time,S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cation,S_anion,S_H_ion,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_nh3,S_gas_h2,S_gas_ch4,S_gas_co2,S_co2,S_nh4_ion
254,4.495689337425199,15.741996239597691,8.394748672145333,1.620842587870187e-06,1.6208426996033932e-06,1.6208425462561825e-06,1.6208430254063026e-06,1.0,5.1354989672457503e-26,-2326.3574364818437,0.0020337337921152807,0.029020906632918217,2.940435325990265e-09,0.020092214921095114,0.08898409268590655,0.04377212212277803,1.0081493915631331e-08,1.0081494900375628e-08,1.0081491809946747e-08,1.0081491809946753e-08,1.008149180994566e-08,1.008149180994538e-08,1.0081491809945516e-08,18.73394766085503,1.6208423280959566e-06,0.005189248812928571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9025570053966607,4.59037091659088e-26,0.5610941580646115
255,4.508248416546243,15.801980983466004,8.420600581218052,1.5379582395163089e-06,1.5379583455487494e-06,1.5379582000258435e-06,1.537958654728686e-06,1.0,4.77781290406437e-26,-2326.3576362250274,0.0020467150177240485,0.029135921125505827,2.7348243997681173e-09,0.022662636356312497,0.08850800784557074,0.04975128021805623,9.37654207778522e-09,9.37654299713433e-09,9.376540111709386e-09,9.376540111709386e-09,9.37654011170838e-09,9.376540111708125e-09,9.37654011170825e-09,18.782290072167623,1.537957992996408e-06,0.005173583871459721,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9025644215890858,4.270687880797973e-26,0.5611015453725745
256,4.492376477006714,15.800207374946954,8.391529857278174,1.4593123133587443e-06,1.459312413981036e-06,1.4593122758835304e-06,1.459312707385422e-06,1.0,4.4436758790049534e-26,-2326.3578169058155,0.00204618599680496,0.029209231719797488,2.5435908865120287e-09,0.01953401624716789,0.08188463724061182,0.04270545631371061,8.72088423325528e-09,8.720885091540549e-09,8.720882397558556e-09,8.720882397558553e-09,8.720882397557608e-09,8.720882397557378e-09,8.72088239755749e-09,18.733312486960536,1.459312079417457e-06,0.005170258556853425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9025718230246882,3.9720499982831803e-26,0.5611089179811897
257,4.4982811946470385,15.80663260313425,8.404113766421323,1.3846880709774106e-06,1.3846881664653676e-06,1.3846880354146817e-06,1.384688444898473e-06,1.0,4.132924411507889e-26,-2326.3579923474176,0.0020459120028491987,0.02908010957124605,2.3657294407990034e-09,0.022007295260163675,0.08354923671549641,0.04826680308306341,8.111073483050365e-09,8.111074284317391e-09,8.111071769113561e-09,8.111071769113546e-09,8.11107176911268e-09,8.111071769112467e-09,8.11107176911257e-09,18.712182764389645,1.3846878489734332e-06,0.005170167531389223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9025792094877155,3.694310331969937e-26,0.5611162756755449
258,4.507842822924655,15.91809580464102,8.420726888044609,1.3138798572140185e-06,1.313879947829411e-06,1.313879823466245e-06,1.3138802120545549e-06,1.0,3.8439397947537797e-26,-2326.3581679485546,0.0020460453056321817,0.029064314230560235,2.200305016321908e-09,0.02215598300381284,0.09530858915224132,0.048223193954933956,7.543903953750312e-09,7.543904701775903e-09,7.543902353519747e-09,7.543902353519732e-09,7.543902353518941e-09,7.543902353518748e-09,7.543902353518844e-09,18.805049144293523,1.313879646538711e-06,0.005162907259806404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9025865807602182,3.4360229889294067e-26,0.561123618238539
259,4.5051077604931296,15.94397511835168,8.414174938265111,1.2466925334119282e-06,1.2466926194032068e-06,1.2466925013865628e-06,1.2466928701448249e-06,1.0,3.574853134951617e-26,-2326.3583273915,0.0020423754793006785,0.029191356083885532,2.046447950200211e-09,0.02097831878895971,0.08497925253390347,0.0455707217339054,7.0163939437038896e-09,7.016394642016187e-09,7.016392449657777e-09,7.01639244965776e-09,7.0163924496570236e-09,7.0163924496568466e-09,7.0163924496569334e-09,18.89744258721069,1.2466923334876471e-06,0.005163078951220276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9025939366395402,3.1955180015223365e-26,0.5611309454683056
260,4.538081201929659,15.925331459150522,8.48005424564823,1.182940939638243e-06,1.182941021241194e-06,1.1829409092474397e-06,1.1829412591868248e-06,1.0,3.325070579980162e-26,-2326.3584910243,0.0020449121259377284,0.02930845867914033,1.903349391021864e-09,0.02466857839813666,0.081179024556178,0.05447432017826697,6.525770247748462e-09,6.525770899640823e-09,6.525768852859777e-09,6.5257688528597585e-09,6.525768852859075e-09,6.525768852858911e-09,6.5257688528589926e-09,18.932436998889322,1.1829407499167682e-06,0.0051577831580420985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9026012769599314,2.9722645862606826e-26,0.56113825719974
261,4.5673519342292455,15.941947760153726,8.538633151081127,1.122449384405956e-06,1.1224494618443597e-06,1.1224493555663555e-06,1.122449687646538e-06,1.0,3.092328770630779e-26,-2326.3586480543604,0.0020415552507524093,0.02944443518590316,1.770257046581126e-09,0.02408634327218253,0.08546365405887921,0.05304628387463867,6.069453578021744e-09,6.069454186567975e-09,6.069452275724943e-09,6.0694522757249215e-09,6.069452275724295e-09,6.069452275724142e-09,6.069452275724218e-09,18.98522607259038,1.122449204366996e-06,0.005155676480671366,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9026086014104436,2.764240542694302e-26,0.5611455531231052
262,4.598035616833812,15.943617609389124,8.600126814622906,1.0650511604900372e-06,1.0650512339762768e-06,1.065051133122521e-06,1.0650514482542867e-06,1.0,2.8765949284095286e-26,-2326.358796834983,0.0020492128963140836,0.029537177807016993,1.6464712289569706e-09,0.02441832320299318,0.0834098423101976,0.05389158272717149,5.6450450042263666e-09,5.645045572298276e-09,5.645043788389657e-09,5.645043788389633e-09,5.645043788389052e-09,5.6450437883889064e-09,5.64504378838898e-09,18.981972725988896,1.065050989639802e-06,0.0051445265618097254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9026159098313985,2.571416241220364e-26,0.5611528330793447
263,4.573664888128426,15.872221092936602,8.556225368101046,1.0105880855029722e-06,1.0105881552385997e-06,1.010588059532453e-06,1.0105883585801829e-06,1.0,2.6767347997622163e-26,-2326.3588851595005,0.002070665967400938,0.02954609735937358,1.5313411761409054e-09,0.01895331988660389,0.0753142962129259,0.04155248645502035,5.250313342068462e-09,5.250313872350753e-09,5.250312206966052e-09,5.250312206966026e-09,5.250312206965491e-09,5.250312206965352e-09,5.250312206965421e-09,18.86981996116503,1.010587923372826e-06,0.00515026031822987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9026232021038478,2.3927785255518552e-26,0.5611600969499738
264,4.461940762167427,15.50899165538854,8.344711889269771,9.589100659637054e-07,9.589101321400037e-07,9.589100413189093e-07,9.589103251029222e-07,1.0,2.487844922675766e-26,-2326.358951524165,0.002039832343769434,0.028825712634300546,1.4242616308760122e-09,0.010467886359666482,0.042771257925111314,0.02258141370304936,4.883183423556164e-09,4.883183918560334e-09,4.883182363848503e-09,4.883182363848477e-09,4.883182363847976e-09,4.883182363847847e-09,4.883182363847911e-09,18.450453479927706,9.589099121089007e-07,0.005190919548818028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9026304783205911,2.2239457335774575e-26,0.5611673448274299
265,4.373597094800657,15.325408425583134,8.175277298776473,9.098746836586519e-07,9.098747464571529e-07,9.098746602719281e-07,9.098749295707331e-07,1.0,2.3142603689085786e-26,-2326.359006840967,0.002047191990652425,0.028501671710579574,1.3246696587218656e-09,0.013229037182874664,0.06453277744458841,0.028376028913525052,4.541725187519657e-09,4.541725649592897e-09,4.541724198222557e-09,4.54172419822253e-09,4.5417241982220745e-09,4.541724198221958e-09,4.541724198222016e-09,18.28340599513633,9.098745376570994e-07,0.0052056157904457525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9026377376945844,2.068790304108012e-26,0.5611745759277353
266,4.340639867711919,15.384579929386886,8.111167268138205,8.633468031547469e-07,8.63346862747741e-07,8.633467809619053e-07,8.633470365143703e-07,1.0,2.153165910744952e-26,-2326.359093765892,0.002062261375108652,0.028509700874336758,1.2320416886177786e-09,0.018138580996403336,0.08867654451438109,0.03932235495049041,4.224143532972e-09,4.224143964304271e-09,4.224142609424012e-09,4.224142609423985e-09,4.2241426094235594e-09,4.224142609423449e-09,4.224142609423504e-09,18.31527195623636,8.633466646058612e-07,0.005197529990162026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9026449802103554,1.9247983229172144e-26,0.5611817902354773
267,4.363529054198217,15.409362067248617,8.156394292992745,8.191981993829478e-07,8.191982559339482e-07,8.191981783230773e-07,8.191984208304238e-07,1.0,2.0030484752961848e-26,-2326.359209519913,0.0020721549025530185,0.02833576514450083,1.1458907603851904e-09,0.023089190200233197,0.08248686261823245,0.05082287062165955,3.928768881962289e-09,3.928769284594501e-09,3.928768019805051e-09,3.928768019805024e-09,3.928768019804624e-09,3.9287680198045175e-09,3.928768019804572e-09,18.345830390165382,8.191980679065577e-07,0.0051818397950940155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9026522054209114,1.7906170590277285e-26,0.5611889873054042
268,4.391063840619947,15.468577891737196,8.210979582826782,7.773072042658376e-07,7.773072579300285e-07,7.773071842811396e-07,7.77307414408849e-07,1.0,1.863095688682782e-26,-2326.3593243448036,0.002074804954474493,0.028445096773310002,1.0657639646993066e-09,0.023157977835507042,0.0871816685207193,0.0509743567990738,3.654048402333819e-09,3.6540487781691463e-09,3.654047597495174e-09,3.654047597495147e-09,3.6540475974947787e-09,3.654047597494681e-09,3.65404759749473e-09,18.36986027354065,7.773070795011432e-07,0.005170855286948507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9026594135341113,1.6655203350050299e-26,0.5611961673445659
269,4.440583945167166,15.454015162770128,8.308828790975175,7.375583714154976e-07,7.375584223401538e-07,7.375583524511175e-07,7.375585708307549e-07,1.0,1.7327061375542087e-26,-2326.3594413578917,0.002071864227396273,0.02859719940001733,9.91240062071712e-10,0.02555757334008221,0.0786079363617282,0.05647306147132366,3.3985378442365395e-09,3.3985381950515822e-09,3.398537092913626e-09,3.3985370929135987e-09,3.398537092913265e-09,3.3985370929131744e-09,3.3985370929132186e-09,18.411136278059285,7.375582530200951e-07,0.00516661957066068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9026666071205801,1.5489706898043828e-26,0.5612033329135747
270,4.508200386342006,15.513737940937355,8.439953444996606,6.998421579775807e-07,6.998422063024702e-07,6.998421399814678e-07,6.998423472124031e-07,1.0,1.6117731957190864e-26,-2326.3595627467753,0.0020782729825377945,0.02877848789236306,9.219272683264514e-10,0.02736229452942462,0.08792180839576645,0.060466909824186676,3.1608939474758892e-09,3.1608942749287487e-09,3.160893246116245e-09,3.1608932461162187e-09,3.1608932461159077e-09,3.160893246115827e-09,3.1608932461158647e-09,18.524928817209236,6.998420456265181e-07,0.005150712946167933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9026737821334352,1.4408728511125728e-26,0.56121047998131
271,4.56898268541362,15.486733079501583,8.559978893871472,6.640546227447878e-07,6.640546686025553e-07,6.64054605667544e-07,6.640548023185983e-07,1.0,1.4991564544755773e-26,-2326.359674931328,0.002080886174940985,0.02891128446864712,8.574611949274509e-10,0.026865457378062386,0.07732725361778095,0.059526365240903475,2.9398673797751264e-09,2.9398676854144506e-09,2.9398667250612965e-09,2.93986672506127e-09,2.93986672506098e-09,2.9398667250609044e-09,2.93986672506094e-09,18.547842104968595,6.64054516129678e-07,0.005140960825571207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9026809382585308,1.3402078916389237e-26,0.5612176082348497
272,4.552421503237883,15.560193922997717,8.525484128865475,6.30097139707789e-07,6.300971832243129e-07,6.300971235025258e-07,6.30097310113517e-07,1.0,1.3942073221999037e-26,-2326.3597570459942,0.0020769507139937527,0.029101870601218216,7.97502933329185e-10,0.019368383234027356,0.08982169981568898,0.04184620272073775,2.73429616883264e-09,2.7342964541067942e-09,2.7342955576693306e-09,2.7342955576693045e-09,2.7342955576690303e-09,2.7342955576689604e-09,2.734295557668994e-09,18.623785169627514,6.300970385359632e-07,0.0051354917561508865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9026880944933363,1.2463960499377932e-26,0.5612247365976719
273,4.5299051874084535,15.593910152264556,8.478766071661926,5.978761262541744e-07,5.978761675489095e-07,5.978761108763837e-07,5.978762879596084e-07,1.0,1.2965850203772984e-26,-2326.3598339111563,0.0020723585087345574,0.02911798375123509,7.417372732797631e-10,0.0194726592326487,0.08442621008618928,0.042082629003999304,2.5430995936493803e-09,2.543099859913188e-09,2.543099023148519e-09,2.543099023148493e-09,2.5430990231482385e-09,2.543099023148175e-09,2.543099023148206e-09,18.733972843032685,5.978760302478845e-07,0.005131079180368677,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9026952127696334,1.1591326984950215e-26,0.5612318271498258
274,4.500000503008222,15.605852980434657,8.420276635525951,5.673027852663709e-07,5.673028244526867e-07,5.673027706738211e-07,5.673029387154519e-07,1.0,1.2058239703254759e-26,-2326.3599027049245,0.002068752220320402,0.02918224138672788,6.898710457098845e-10,0.018573060264209885,0.08272699234327759,0.040351270781543054,2.3652725030066233e-09,2.3652727515249117e-09,2.3652719704711095e-09,2.365271970471084e-09,2.3652719704708514e-09,2.365271970470794e-09,2.3652719704708224e-09,18.777695378026927,5.673026941620316e-07,0.00512719995170485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.902702312463841,1.0780018539907091e-26,0.5612388991922636
275,4.508238639042055,15.552593971603194,8.436753769143886,5.382928604078046e-07,5.382928975932872e-07,5.382928465604194e-07,5.38293006021844e-07,1.0,1.1213789475384177e-26,-2326.359979018862,0.002063661411476318,0.029266081861247035,6.416315814957472e-10,0.022441787676875324,0.07559214648150704,0.04919749211651,2.1998800312217826e-09,2.1998802631747188e-09,2.1998795341323096e-09,2.1998795341322844e-09,2.19987953413207e-09,2.199879534132015e-09,2.199879534132043e-09,18.872917080123596,5.382927739552732e-07,0.005127446614481209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9027094027790588,1.0025162838323573e-26,0.5612459618922404
276,4.373238402889632,15.16073773029559,8.181219551997351,5.107664039228811e-07,5.107664392096386e-07,5.107663907826293e-07,5.107665421017015e-07,1.0,1.0427623811504783e-26,-2326.3599456120646,0.0020549510028164747,0.028561541244797106,5.967652779934758e-10,0.007372083214782697,0.03757146546284617,0.015728908259053986,2.0460526834058508e-09,2.0460528998963184e-09,2.0460522194114882e-09,2.046052219411464e-09,2.0460522194112657e-09,2.046052219411213e-09,2.04605221941124e-09,18.450904158878487,5.107663218847729e-07,0.005178986358965508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9027165808233099,9.322403257584744e-27,0.5612531119795652
277,4.301986174839703,15.130511510582494,8.044175240601785,4.846475563109021e-07,4.846475897958214e-07,4.846475438416773e-07,4.846476874339269e-07,1.0,9.703949798789876e-27,-2326.3599463935616,0.002080451617688398,0.028303550316888915,5.55036265809075e-10,0.014848203007677939,0.08043980484837708,0.031974802334143695,1.902981764391486e-09,1.9029819664512776e-09,1.9029813312981623e-09,1.9029813312981383e-09,1.902981331297956e-09,1.902981331297907e-09,1.9029813312979323e-09,18.45895345119667,4.846474784619247e-07,0.005183089469387046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9027239257838371,8.675499805251326e-27,0.5612604283330633
278,4.263231199763299,15.184171671573027,7.969058177126821,4.598643372666608e-07,4.598643690417002e-07,4.598643254342112e-07,4.5986446169398397e-07,1.0,9.023606560550495e-27,-2326.3599927183523,0.002071309065265601,0.02827931838156437,5.162251687950963e-10,0.016989801653023166,0.08522003921392976,0.03679812376902391,1.7699151272953852e-09,1.7699153158861037e-09,1.7699147230518557e-09,1.7699147230518327e-09,1.7699147230516631e-09,1.769914723051618e-09,1.7699147230516404e-09,18.499044655824182,4.598642633930173e-07,0.005188308523849697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9027309518260296,8.067326753042163e-27,0.5612674270103446
279,4.238016136985581,15.153746306879118,7.92055519017001,4.3634844731166306e-07,4.363484774640896e-07,4.3634843608348336e-07,4.3634856538501194e-07,1.0,8.391757448868762e-27,-2326.360038961877,0.0020666777100011254,0.028248846497380724,4.801279507547619e-10,0.017941687990942805,0.07544974239853981,0.039003028632387866,1.646153219354895e-09,1.6461533953731965e-09,1.646152842045359e-09,1.6461528420453376e-09,1.64615284204518e-09,1.646152842045138e-09,1.6461528420451592e-09,18.53347232911132,4.363483772104618e-07,0.0051914864058313455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.902737955544802,7.5024964204794e-27,0.5612744034511506
